,washer_dryer_10_Trans_V7_gradTruth,washer_dryer_10_Trans_V7_predicted
6853,0.0,0.04498677
6854,0.0,0.046166584
6855,0.0,0.04599221
6856,0.0,0.04286447
6857,0.0,0.04501739
6858,0.0,0.047395214
6859,0.0,0.0424847
6860,0.0,0.044839397
6861,0.0,0.047628626
6862,0.0,0.04466535
6863,0.0,0.04342407
6864,0.0,0.045667216
6865,0.0,0.045748994
6866,0.0,0.044792444
6867,0.0,0.043820962
6868,0.0,0.04628107
6869,0.0,0.04408297
6870,0.0,0.044749558
6871,0.0,0.045008525
6872,0.0,0.04453653
6873,0.0,0.04486069
6874,0.0,0.044497117
6875,0.0,0.044856787
6876,0.0,0.045305043
6877,0.0,0.045287758
6878,0.0,0.044530243
6879,0.0,0.045512542
6880,0.0,0.04473439
6881,0.0,0.044486687
6882,0.0,0.04509954
6883,0.0,0.045243412
6884,0.0,0.044776455
6885,0.0,0.044765964
6886,0.0,0.044895872
6887,0.0,0.044406056
6888,0.0,0.04529372
6889,0.0,0.045475006
6890,0.0,0.044437945
6891,0.0,0.045061663
6892,0.0,0.045085937
6893,0.0,0.044685245
6894,0.0,0.04445727
6895,0.0,0.04501131
6896,0.0,0.04485491
6897,0.0,0.045134872
6898,0.0,0.0446849
6899,0.0,0.044840977
6900,0.0,0.045264587
6901,0.0,0.044335186
6902,0.0,0.04619065
6903,0.0,0.045303702
6904,0.0,0.044504434
6905,0.0,0.045191467
6906,0.0,0.04478909
6907,0.0,0.04538238
6908,0.0,0.045254633
6909,0.0,0.04545483
6910,0.0,0.045242876
6911,0.0,0.04477778
6912,0.0,0.045686305
6913,0.0,0.046637714
6914,0.0,0.0458308
6915,0.0,0.043815777
6916,0.0,0.044965893
6917,0.0,0.047283143
6918,0.0,0.043492183
6919,0.0,0.04529509
6920,0.0,0.047194242
6921,0.0,0.045235038
6922,0.0,0.04368633
6923,0.0,0.04697542
6924,0.0,0.045354843
6925,0.0,0.044515625
6926,0.0,0.047191203
6927,0.0,0.04486662
6928,0.0,0.043994278
6929,0.0,0.04557784
6930,0.0,0.0477591
6931,0.0,0.04374005
6932,0.0,0.04481463
6933,0.0,0.04631354
6934,0.0,0.045010865
6935,0.0,0.04426731
6936,0.0,0.04551485
6937,0.0,0.04578732
6938,0.0,0.0445306
6939,0.0,0.04477787
6940,0.0,0.0450107
6941,0.0,0.0448059
6942,0.0,0.04571417
6943,0.0,0.044652507
6944,0.0,0.045314863
6945,0.0,0.044697672
6946,0.0,0.04539384
6947,0.0,0.045148805
6948,0.0,0.04438995
6949,0.0,0.04483135
6950,0.0,0.04481919
6951,0.0,0.045468584
6952,0.0,0.04500988
6953,0.0,0.045043886
6954,0.0,0.04420632
6955,0.0,0.04480833
6956,0.0,0.04514709
6957,0.0,0.044959456
6958,0.0,0.04474607
6959,0.0,0.044527605
6960,0.0,0.04499665
6961,0.0,0.0456091
6962,0.0,0.044769675
6963,0.0,0.047440097
6964,0.0,0.046545178
6965,0.0,0.0449429
6966,0.0,0.043892965
6967,0.0,0.04566036
6968,0.0,0.0455108
6969,0.0,0.045602128
6970,0.0,0.04505518
6971,0.0,0.044942006
6972,0.0,0.045748666
6973,0.0,0.045134336
6974,0.0,0.047795832
6975,0.0,0.04328084
6976,0.0,0.045520335
6977,0.0,0.045096934
6978,0.0,0.04565546
6979,0.0,0.0443144
6980,0.0,0.044805303
6981,0.0,0.045382485
6982,0.0,0.047257736
6983,0.0,0.04423064
6984,0.0,0.04414685
6985,0.0,0.04580912
6986,0.0,0.04517439
6987,0.0,0.044354737
6988,0.0,0.045189813
6989,0.0,0.04543677
6990,0.0,0.04481791
6991,0.0,0.04513757
6992,0.0,0.044990763
6993,0.0,0.044537365
6994,0.0,0.04585445
6995,0.0,0.045054227
6996,0.0,0.04484403
6997,0.0,0.046842813
6998,0.0,0.044313163
6999,0.0,0.046316132
7000,0.0,0.045744747
7001,0.0,0.044801936
7002,0.0,0.045819715
7003,0.0,0.043834165
7004,0.0,0.044430256
7005,0.0,0.04554373
7006,0.0,0.04598403
7007,0.0,0.04525484
7008,0.0,0.04462844
7009,0.0,0.04529877
7010,0.0,0.045139536
7011,0.0,0.045484647
7012,0.0,0.04573214
7013,0.0,0.044552088
7014,0.0,0.044655785
7015,0.0,0.04500988
7016,0.0,0.045706183
7017,0.0,0.046637267
7018,0.0,0.043671936
7019,0.0,0.04510936
7020,0.0,0.045562163
7021,0.0,0.046242937
7022,0.0,0.04418391
7023,0.0,0.047158808
7024,0.0,0.04337156
7025,0.0,0.045869306
7026,0.0,0.04714766
7027,0.0,0.044953227
7028,0.0,0.043713987
7029,0.0,0.047737077
7030,0.0,0.044724733
7031,0.0,0.044622228
7032,0.0,0.04635811
7033,0.0,0.046152875
7034,0.0,0.044590235
7035,0.0,0.044863537
7036,0.0,0.046270013
7037,0.0,0.04468675
7038,0.0,0.045257494
7039,0.0,0.04711689
7040,0.0,0.04536909
7041,0.0,0.04507263
7042,0.0,0.04579033
7043,0.0,0.046446145
7044,0.0,0.0461739
7045,0.0,0.044337034
7046,0.0,0.04560621
7047,0.0,0.04482846
7048,0.0,0.045113012
7049,0.0,0.045944795
7050,0.0,0.045080185
7051,0.0,0.04584278
7052,0.0,0.045122787
7053,0.0,0.045084
7054,0.0,0.04559028
7055,0.0,0.04535897
7056,0.0,0.04505898
7057,0.0,0.045902327
7058,0.0,0.044965312
7059,0.0,0.045238048
7060,0.0,0.045475513
7061,0.0,0.045196056
7062,0.0,0.04607311
7063,0.0,0.044885933
7064,0.0,0.04523188
7065,0.0,0.045364425
7066,0.0,0.04505314
7067,0.0,0.04526609
7068,0.0,0.045653343
7069,0.0,0.045242757
7070,0.0,0.045202762
7071,0.0,0.044944093
7072,0.0,0.045707777
7073,0.0,0.045210123
7074,0.0,0.04473567
7075,0.0,0.0457308
7076,0.0,0.04495251
7077,0.0,0.045241743
7078,0.0,0.045777246
7079,0.0,0.04438354
7080,0.0,0.045950174
7081,0.0,0.045615062
7082,0.0,0.043993145
7083,0.0,0.045483857
7084,0.0,0.045507982
7085,0.0,0.04698254
7086,0.0,0.045197234
7087,0.0,0.044276208
7088,0.0,0.045684412
7089,0.0,0.046321318
7090,0.0,0.045108274
7091,0.0,0.044814467
7092,0.0,0.046535388
7093,0.0,0.045111716
7094,0.0,0.045406774
7095,0.0,0.044545084
7096,0.0,0.045901507
7097,0.0,0.04666692
7098,0.0,0.04383813
7099,0.0,0.046850502
7100,0.0,0.046451315
7101,0.0,0.044186577
7102,0.0,0.04509659
7103,0.0,0.047178447
7104,0.0,0.04494068
7105,0.0,0.04436055
7106,0.0,0.04658276
7107,0.0,0.04525259
7108,0.0,0.04501465
7109,0.0,0.04478039
7110,0.0,0.045013443
7111,0.0,0.04579027
7112,0.0,0.04494208
7113,0.0,0.044980258
7114,0.0,0.04533729
7115,0.0,0.045136154
7116,0.0,0.0455354
7117,0.0,0.044956267
7118,0.0,0.04535359
7119,0.0,0.046389952
7120,0.0,0.04444827
7121,0.0,0.045006067
7122,0.0,0.045326874
7123,0.0,0.04496196
7124,0.0,0.04494816
7125,0.0,0.045257032
7126,0.0,0.045253083
7127,0.0,0.04566148
7128,0.0,0.04539436
7129,0.0,0.044989318
7130,0.0,0.04537967
7131,0.0,0.04585567
7132,0.0,0.044999138
7133,0.0,0.04535365
7134,0.0,0.045363188
7135,0.0,0.045468703
7136,0.0,0.045026287
7137,0.0,0.044923306
7138,0.0,0.04521151
7139,0.0,0.04476461
7140,0.0,0.04576516
7141,0.0,0.044434264
7142,0.0,0.044792756
7143,0.0,0.045941144
7144,0.0,0.044952035
7145,0.0,0.045488805
7146,0.0,0.045476153
7147,0.0,0.045030713
7148,0.0,0.047014102
7149,0.0,0.043922782
7150,0.0,0.045305252
7151,0.0,0.04691145
7152,0.0,0.045458063
7153,0.0,0.04402162
7154,0.0,0.046290264
7155,0.0,0.04562053
7156,0.0,0.04497689
7157,0.0,0.044802755
7158,0.0,0.045498893
7159,0.0,0.045960724
7160,0.0,0.043938458
7161,0.0,0.046445683
7162,0.0,0.045845658
7163,0.0,0.044386327
7164,0.0,0.045070544
7165,0.0,0.046189472
7166,0.0,0.04591252
7167,0.0,0.044918507
7168,0.0,0.045498773
7169,0.0,0.045134902
7170,0.0,0.04563549
7171,0.0,0.044879645
7172,0.0,0.044890285
7173,0.0,0.046075612
7174,0.0,0.044617504
7175,0.0,0.04548335
7176,0.0,0.0452684
7177,0.0,0.044976503
7178,0.0,0.045657888
7179,0.0,0.04506056
7180,0.0,0.044551596
7181,0.0,0.04548797
7182,0.0,0.04506445
7183,0.0,0.045071244
7184,0.0,0.04501152
7185,0.0,0.045367032
7186,0.0,0.044275716
7187,0.0,0.044653922
7188,0.0,0.045921743
7189,0.0,0.045396984
7190,0.0,0.0450913
7191,0.0,0.044970512
7192,0.0,0.04487662
7193,0.0,0.04563433
7194,0.0,0.04539098
7195,0.0,0.043866754
7196,0.0,0.045174703
7197,0.0,0.04491934
7198,0.0,0.044703767
7199,0.0,0.045199573
7200,0.0,0.044699684
7201,0.0,0.04441975
7202,0.0,0.04503189
7203,0.0,0.045380235
7204,0.0,0.04512231
7205,0.0,0.043516323
7206,0.0,0.044494063
7207,0.0,0.044944137
7208,0.0,0.04494877
7209,0.0,0.04593891
7210,0.0,0.043484196
7211,0.0,0.046053946
7212,0.0,0.045749873
7213,0.0,0.043894082
7214,0.0,0.0441702
7215,0.0,0.045841202
7216,0.0,0.04393536
7217,0.0,0.044391036
7218,0.0,0.046888873
7219,0.0,0.044265866
7220,0.0,0.0446375
7221,0.0,0.04347807
7222,0.0,0.04596089
7223,0.0,0.0444555
7224,0.0,0.044083804
7225,0.0,0.04551497
7226,0.0,0.04396461
7227,0.0,0.044831485
7228,0.0,0.046276465
7229,0.0,0.043187737
7230,0.0,0.04566565
7231,0.0,0.04427132
7232,0.0,0.04370235
7233,0.0,0.04588476
7234,0.0,0.043363363
7235,0.0,0.04397723
7236,0.0,0.04445207
7237,0.0,0.04466796
7238,0.0,0.04415205
7239,0.0,0.045405164
7240,0.0,0.043666095
7241,0.0,0.044651806
7242,0.0,0.04523933
7243,0.0,0.044362128
7244,0.0,0.044327214
7245,0.0,0.045735568
7246,0.0,0.044284523
7247,0.0,0.043587446
7248,0.0,0.044805035
7249,0.0,0.044504106
7250,0.0,0.04529555
7251,0.0,0.04429193
7252,0.0,0.044077784
7253,0.0,0.043901622
7254,0.0,0.044999555
7255,0.0,0.045432866
7256,0.0,0.04431033
7257,0.0,0.044651985
7258,0.0,0.044306338
7259,0.0,0.045085162
7260,0.0,0.044756144
7261,0.0,0.044509172
7262,0.0,0.044189125
7263,0.0,0.04508178
7264,0.0,0.044951737
7265,0.0,0.044091
7266,0.0,0.044688836
7267,0.0,0.044949427
7268,0.0,0.044159114
7269,0.0,0.044546306
7270,0.0,0.044550896
7271,0.0,0.044901967
7272,0.0,0.043498784
7273,0.0,0.044532865
7274,0.0,0.046729326
7275,0.0,0.044239283
7276,0.0,0.043493405
7277,0.0,0.045872927
7278,0.0,0.046980813
7279,0.0,0.043454915
7280,0.0,0.045180798
7281,0.0,0.046194196
7282,0.0,0.043533206
7283,0.0,0.04422617
7284,0.0,0.045733497
7285,0.0,0.043073833
7286,0.0,0.046210825
7287,0.0,0.044769272
7288,0.0,0.04472266
7289,0.0,0.04540372
7290,0.0,0.044153184
7291,0.0,0.044821203
7292,0.0,0.04469374
7293,0.0,0.0457543
7294,0.0,0.043061033
7295,0.0,0.04504174
7296,0.0,0.04500912
7297,0.0,0.044419095
7298,0.0,0.04452008
7299,0.0,0.0443781
7300,0.0,0.043963104
7301,0.0,0.04612039
7302,0.0,0.04404275
7303,0.0,0.044293106
7304,0.0,0.043768063
7305,0.0,0.044522703
7306,0.0,0.04534203
7307,0.0,0.044399947
7308,0.0,0.044465765
7309,0.0,0.04468611
7310,0.0,0.04485783
7311,0.0,0.045074925
7312,0.0,0.044264644
7313,0.0,0.044820696
7314,0.0,0.04448782
7315,0.0,0.044502705
7316,0.0,0.044244707
7317,0.0,0.044721603
7318,0.0,0.045980483
7319,0.0,0.044604257
7320,0.0,0.045210063
7321,0.0,0.043250903
7322,0.0,0.044458687
7323,0.0,0.045096576
7324,0.0,0.043950513
7325,0.0,0.044825435
7326,0.0,0.044090956
7327,0.0,0.04454428
7328,0.0,0.044480428
7329,0.0,0.044545725
7330,0.0,0.09130551
7331,0.0,-0.04520175
7332,0.0,0.0154853165
7333,0.0,-0.04008758
7334,0.0,-0.044275463
7335,0.0,-0.029311985
7336,0.0,-0.02460587
7337,0.0,-0.030642688
7338,0.0,-0.0314945
7339,0.0,-0.03039065
7340,0.0,-0.030655354
7341,0.0,-0.02788803
7342,0.0,-0.030782908
7343,0.0,-0.03314489
7344,0.0,-0.029698461
7345,0.0,-0.029144794
7346,0.0,-0.030146748
7347,0.0,-0.030581594
7348,0.0,-0.03131798
7349,0.0,-0.032371968
7350,0.0,-0.028776199
7351,0.0,-0.029743552
7352,0.0,-0.031373113
7353,0.0,-0.030202508
7354,0.0,-0.032075495
7355,0.0,-0.03168255
7356,0.0,-0.028703153
7357,0.0,-0.028112918
7358,0.0,-0.031141818
7359,0.0,-0.03171593
7360,0.0,-0.028029203
7361,0.0,-0.02877754
7362,0.0,-0.029174715
7363,0.0,-0.029095948
7364,0.0,-0.029668242
7365,0.0,-0.03161317
7366,0.0,-0.032079697
7367,0.0,-0.028710604
7368,0.0,-0.02690655
7369,0.0,-0.026956499
7370,0.0,-0.028246045
7371,0.0,-0.02749312
7372,0.0,-0.027770072
7373,0.0,-0.02771315
7374,0.0,-0.026593387
7375,0.0,-0.026059538
7376,0.0,-0.026751935
7377,0.0,-0.021737397
7378,0.0,0.017761707
7379,0.0,0.007201761
7380,0.0,0.00015935302
7381,0.0,0.022276923
7382,0.0,0.006457031
7383,0.0,0.020823449
7384,0.0,0.018838808
7385,0.0,0.017108455
7386,0.0,0.01729241
7387,0.0,0.01660031
7388,0.0,0.018021211
7389,0.0,0.016713455
7390,0.0,0.016742796
7391,0.0,0.017010167
7392,0.0,0.01708582
7393,0.0,0.018829554
7394,0.0,0.016613066
7395,0.0,0.017241165
7396,0.0,0.016351432
7397,0.0,0.01687108
7398,0.0,0.017404824
7399,0.0,0.01594022
7400,0.0,0.014581561
7401,0.0,0.017184868
7402,0.0,0.01836729
7403,0.0,0.018364727
7404,0.0,0.017875582
7405,0.0,0.016406357
7406,0.0,0.014310151
7407,0.0,0.018704265
7408,0.0,0.016699508
7409,0.0,0.015693963
7410,0.0,0.018501401
7411,0.0,0.0191603
7412,0.0,0.015626878
7413,0.0,0.014976412
7414,0.0,0.01894389
7415,0.0,0.018350482
7416,0.0,0.017762333
7417,0.0,0.015803397
7418,0.0,0.01769434
7419,0.0,0.01776576
7420,0.0,0.017995328
7421,0.0,0.016449988
7422,0.0,0.017236188
7423,0.0,0.01783359
7424,0.0,0.017453656
7425,0.0,0.020197332
7426,0.0,0.022359148
7427,0.0,0.019693881
7428,0.0,0.013599485
7429,0.0,0.017042652
7430,0.0,0.01748845
7431,0.0,0.014278114
7432,0.0,0.017102912
7433,0.0,0.01428695
7434,0.0,0.015462473
7435,0.0,0.015416324
7436,0.0,0.014299214
7437,0.0,0.015127867
7438,0.0,0.015233755
7439,0.0,0.016407698
7440,0.0,0.015174717
7441,0.0,0.014620587
7442,0.0,0.015608668
7443,0.0,0.014700636
7444,0.0,0.015024468
7445,0.0,0.015939847
7446,0.0,0.013858259
7447,0.0,0.014964312
7448,0.0,0.0152644515
7449,0.0,0.015318692
7450,0.0,0.015452117
7451,0.0,0.014579043
7452,0.0,0.015442595
7453,0.0,0.014941916
7454,0.0,0.014740422
7455,0.0,0.015268087
7456,0.0,0.014742106
7457,0.0,0.01542145
7458,0.0,0.015399948
7459,0.0,0.014575675
7460,0.0,0.015374795
7461,0.0,0.0137245655
7462,0.0,0.0162704
7463,0.0,0.012781262
7464,0.0,0.015444621
7465,0.0,0.014977664
7466,0.0,0.015175402
7467,0.0,0.016260237
7468,0.0,0.0135088265
7469,0.0,0.015110895
7470,0.0,0.015920207
7471,0.0,0.01365447
7472,0.0,0.013484746
7473,0.0,0.017227381
7474,0.0,0.016202927
7475,0.0,0.0124937
7476,0.0,0.013152003
7477,0.0,0.016575187
7478,0.0,0.016041562
7479,0.0,0.01508148
7480,0.0,0.015078217
7481,0.0,0.015121967
7482,0.0,0.014121622
7483,0.0,0.016549349
7484,0.0,0.015865758
7485,0.0,0.015177354
7486,0.0,0.014515683
7487,0.0,0.015675426
7488,0.0,0.016545713
7489,0.0,0.014431283
7490,0.0,0.016211197
7491,0.0,0.013724923
7492,0.0,0.016082004
7493,0.0,0.0141405165
7494,0.0,0.015721783
7495,0.0,0.015209258
7496,0.0,0.015180573
7497,0.0,0.01598388
7498,0.0,0.015207067
7499,0.0,0.015471712
7500,0.0,0.014615983
7501,0.0,0.051919803
7502,0.0,0.019492641
7503,0.0,0.05504282
7504,0.0,0.055533066
7505,0.0,0.06672415
7506,0.0,0.07478653
7507,0.0,0.06952369
7508,0.0,0.06770331
7509,0.0,0.06775662
7510,0.0,0.06901848
7511,0.0,0.07012299
7512,0.0,0.0678554
7513,0.0,0.06816912
7514,0.0,0.06742415
7515,0.0,0.067890435
7516,0.0,0.06762767
7517,0.0,0.0662877
7518,0.0,0.067506015
7519,0.0,0.06713481
7520,0.0,0.06556499
7521,0.0,0.065724164
7522,0.0,0.06660646
7523,0.0,0.06527172
7524,0.0,0.06736623
7525,0.0,0.06365919
7526,0.0,0.06309813
7527,0.0,0.064475924
7528,0.0,0.06530847
7529,0.0,0.058352172
7530,0.0,0.06289649
7531,0.0,0.068132
7532,0.0,0.059344232
7533,0.0,0.06045741
7534,0.0,0.06669277
7535,0.0,0.061137646
7536,0.0,0.055627555
7537,0.0,0.060526967
7538,0.0,0.065946
7539,0.0,-0.042836934
7540,0.0,0.13966762
7541,0.0,0.08876461
7542,0.0,0.06510913
7543,0.0,0.053488314
7544,0.0,0.045335606
7545,0.0,0.047915235
7546,0.0,0.05060813
7547,0.0,0.0508769
7548,0.0,0.053716525
7549,0.0,0.054121405
7550,0.0,0.0530594
7551,0.0,0.04584126
7552,0.0,0.041139603
7553,0.0,0.036079407
7554,0.0,0.037346244
7555,0.0,0.035451114
7556,0.0,0.03406006
7557,0.0,0.034368888
7558,0.0,0.034771442
7559,0.0,0.035201862
7560,0.0,0.034416407
7561,0.0,0.033975303
7562,0.0,0.034695208
7563,0.0,0.0344135
7564,0.0,0.033953086
7565,0.0,0.033844233
7566,0.0,0.03405714
7567,0.0,0.034441173
7568,0.0,0.033234075
7569,0.0,0.03374228
7570,0.0,0.03363979
7571,0.0,0.033558443
7572,0.0,0.033344537
7573,0.0,0.0326768
7574,0.0,0.03329386
7575,0.0,0.03292772
7576,0.0,0.032868654
7577,0.0,0.033114195
7578,0.0,0.03226708
7579,0.0,0.033264518
7580,0.0,0.032652646
7581,0.0,0.03225501
7582,0.0,0.03284453
7583,0.0,0.033059508
7584,0.0,0.03270933
7585,0.0,0.033804208
7586,0.0,0.036639333
7587,0.0,0.032650992
7588,0.0,0.0483893
7589,0.0,0.042093754
7590,0.0,0.01543729
7591,0.0,0.022348568
7592,0.0,0.021314457
7593,0.0,0.02506867
7594,0.0,0.025487453
7595,0.0,0.023837134
7596,0.0,0.02479969
7597,0.0,0.024822041
7598,0.0,0.023642048
7599,0.0,0.023366302
7600,0.0,0.025721818
7601,0.0,0.028703213
7602,0.0,0.019936457
7603,0.0,0.023408785
7604,0.0,0.025484562
7605,0.0,0.024163172
7606,0.0,0.024074823
7607,0.0,0.023949027
7608,0.0,0.02433528
7609,0.0,0.023513824
7610,0.0,0.024629578
7611,0.0,0.024229199
7612,0.0,0.023954362
7613,0.0,0.02423437
7614,0.0,0.024553627
7615,0.0,0.024351716
7616,0.0,0.02431482
7617,0.0,0.024474457
7618,0.0,0.015799552
7619,0.0,0.027450442
7620,0.0,0.030178666
7621,0.0,0.025636882
7622,0.0,0.023518264
7623,0.0,0.02457589
7624,0.0,0.02565056
7625,0.0,0.025555283
7626,0.0,0.024637133
7627,0.0,0.025140941
7628,0.0,0.025475755
7629,0.0,0.025016725
7630,0.0,0.025154144
7631,0.0,0.025822878
7632,0.0,0.024654582
7633,0.0,0.024784788
7634,0.0,0.025868073
7635,0.0,0.025547609
7636,0.0,0.025682852
7637,0.0,0.025234997
7638,0.0,0.02139242
7639,0.0,0.02305083
7640,0.0,0.027151719
7641,0.0,0.0254924
7642,0.0,0.026079893
7643,0.0,0.024748936
7644,0.0,0.025516555
7645,0.0,0.026150689
7646,0.0,0.024711385
7647,0.0,0.025613368
7648,0.0,0.02541016
7649,0.0,0.025668263
7650,0.0,0.02469474
7651,0.0,0.024279684
7652,0.0,0.026374817
7653,0.0,0.02597922
7654,0.0,0.02343133
7655,0.0,0.02555488
7656,0.0,0.025902271
7657,0.0,0.024532229
7658,0.0,0.025484443
7659,0.0,0.026174664
7660,0.0,0.0236305
7661,0.0,0.025357574
7662,0.0,0.026655793
7663,0.0,0.024746627
7664,0.0,0.024112135
7665,0.0,0.024181217
7666,0.0,0.026195034
7667,0.0,0.025300771
7668,0.0,0.024706632
7669,0.0,0.025328606
7670,0.0,0.024617419
7671,0.0,0.023881078
7672,0.0,0.024360418
7673,0.0,0.02576892
7674,0.0,0.025389194
7675,0.0,0.024122506
7676,0.0,0.023817971
7677,0.0,0.02562742
7678,0.0,0.024886847
7679,0.0,0.023976445
7680,0.0,0.025254339
7681,0.0,0.024410188
7682,0.0,0.024588853
7683,0.0,0.024953797
7684,0.0,0.024985164
7685,0.0,0.023603499
7686,0.0,0.023569256
7687,0.0,0.025307477
7688,0.0,0.02574797
7689,0.0,0.024111599
7690,0.0,0.02397862
7691,0.0,0.024885505
7692,0.0,0.02402538
7693,0.0,0.024613515
7694,0.0,0.02480337
7695,0.0,0.023376107
7696,0.0,0.024269909
7697,0.0,0.024832457
7698,0.0,0.024475068
7699,0.0,0.024081945
7700,0.0,0.024303824
7701,0.0,0.024077207
7702,0.0,0.024061382
7703,0.0,0.024226502
7704,0.0,0.0246571
7705,0.0,0.023848027
7706,0.0,0.024233818
7707,0.0,0.02437383
7708,0.0,0.023907453
7709,0.0,0.023964658
7710,0.0,0.02496475
7711,0.0,0.023740306
7712,0.0,0.023458824
7713,0.0,0.024595529
7714,0.0,0.024490312
7715,0.0,0.023994178
7716,0.0,0.024459451
7717,0.0,0.031848043
7718,0.0,0.02030626
7719,0.0,0.020373747
7720,0.0,0.024757951
7721,0.0,0.025639474
7722,0.0,0.023115158
7723,0.0,0.022642225
7724,0.0,0.023650572
7725,0.0,0.02398038
7726,0.0,0.023472995
7727,0.0,0.023982316
7728,0.0,0.023505658
7729,0.0,0.023828119
7730,0.0,0.023706153
7731,0.0,0.02376461
7732,0.0,0.023741856
7733,0.0,0.024022132
7734,0.0,0.02426891
7735,0.0,0.024171382
7736,0.0,0.023944274
7737,0.0,0.02335158
7738,0.0,0.023919463
7739,0.0,0.023940086
7740,0.0,0.024120912
7741,0.0,0.023960054
7742,0.0,0.024185747
7743,0.0,0.02410689
7744,0.0,0.024374798
7745,0.0,0.024774015
7746,0.0,0.024430752
7747,0.0,0.024510652
7748,0.0,0.024867684
7749,0.0,0.024277836
7750,0.0,0.02512835
7751,0.0,0.024771914
7752,0.0,0.025042191
7753,0.0,0.025113538
7754,0.0,0.088148594
7755,0.0,0.07287918
7756,0.0,0.046682864
7757,0.0,0.03290096
7758,0.0,0.030021578
7759,0.0,0.034613058
7760,0.0,0.035363838
7761,0.0,0.034461513
7762,0.0,0.03419979
7763,0.0,0.034338668
7764,0.0,0.034256384
7765,0.0,0.034462124
7766,0.0,0.03373134
7767,0.0,0.032375425
7768,0.0,0.034711555
7769,0.0,0.034444332
7770,0.0,0.033950374
7771,0.0,0.033317626
7772,0.0,0.033731744
7773,0.0,0.03432837
7774,0.0,0.033939913
7775,0.0,0.03408043
7776,0.0,0.033798203
7777,0.0,0.033371225
7778,0.0,0.033659518
7779,0.0,0.034499347
7780,0.0,0.032812193
7781,0.0,0.033437118
7782,0.0,0.033462822
7783,0.0,0.03348729
7784,0.0,0.03407705
7785,0.0,0.03289473
7786,0.0,0.03252773
7787,0.0,0.033821896
7788,0.0,0.034554705
7789,0.0,0.03320636
7790,0.0,0.031872988
7791,0.0,0.03306642
7792,0.0,0.034091115
7793,0.0,0.034028947
7794,0.0,0.033293724
7795,0.0,0.033592254
7796,0.0,0.032880872
7797,0.0,0.033505768
7798,0.0,0.034254774
7799,0.0,0.034498006
7800,0.0,0.033505574
7801,0.0,0.035634443
7802,0.0,0.047936216
7803,0.0,0.037731707
7804,0.0,0.028852552
7805,0.0,0.030111551
7806,0.0,0.031917512
7807,0.0,0.026932642
7808,0.0,0.03190194
7809,0.0,0.03316672
7810,0.0,0.027612641
7811,0.0,0.025013149
7812,0.0,0.028097898
7813,0.0,0.028301299
7814,0.0,0.027212694
7815,0.0,0.027889445
7816,0.0,0.027452558
7817,0.0,0.028919667
7818,0.0,0.029545873
7819,0.0,0.026945353
7820,0.0,0.028712332
7821,0.0,0.029747471
7822,0.0,0.027722284
7823,0.0,0.027781636
7824,0.0,0.028167665
7825,0.0,0.030375153
7826,0.0,0.027379975
7827,0.0,0.029184014
7828,0.0,0.030302227
7829,0.0,0.028770149
7830,0.0,0.029511347
7831,0.0,0.030100703
7832,0.0,0.030780494
7833,0.0,0.028875262
7834,0.0,0.029505745
7835,0.0,0.029823035
7836,0.0,0.029899195
7837,0.0,0.029616296
7838,0.0,0.02997911
7839,0.0,0.02977164
7840,0.0,0.030202836
7841,0.0,0.030754343
7842,0.0,0.029503211
7843,0.0,0.030762345
7844,0.0,0.036363572
7845,0.0,0.027084827
7846,0.0,0.029653832
7847,0.0,0.038121074
7848,0.0,0.03063564
7849,0.0,0.028997734
7850,0.0,0.0378152
7851,0.0,0.034834728
7852,0.0,0.024911806
7853,0.0,0.02952972
7854,0.0,0.037466764
7855,0.0,0.035099164
7856,0.0,0.03509213
7857,0.0,0.035492092
7858,0.0,0.031914547
7859,0.0,0.034875706
7860,0.0,0.03622979
7861,0.0,0.032826647
7862,0.0,0.032488525
7863,0.0,0.035936624
7864,0.0,0.033490807
7865,0.0,0.031310186
7866,0.0,0.034667134
7867,0.0,0.03188269
7868,0.0,0.03208597
7869,0.0,0.032799944
7870,0.0,0.032506287
7871,0.0,0.032347485
7872,0.0,0.032528758
7873,0.0,0.03212686
7874,0.0,0.03213525
7875,0.0,0.03211549
7876,0.0,0.032162398
7877,0.0,0.032471314
7878,0.0,0.032364607
7879,0.0,0.03287144
7880,0.0,0.032023966
7881,0.0,0.032158688
7882,0.0,0.03218122
7883,0.0,0.033839166
7884,0.0,0.032472
7885,0.0,0.030920103
7886,0.0,0.032328635
7887,0.0,0.03268671
7888,0.0,0.032131225
7889,0.0,0.031871587
7890,0.0,0.031760514
7891,0.0,0.031810105
7892,0.0,0.033458322
7893,0.0,0.031938165
7894,0.0,0.032154337
7895,0.0,0.033150256
7896,0.0,0.032032266
7897,0.0,0.032212615
7898,0.0,0.033421367
7899,0.0,0.03454438
7900,0.0,0.031830862
7901,0.0,0.033006966
7902,0.0,0.035148606
7903,0.0,0.03346744
7904,0.0,0.03212291
7905,0.0,0.03247136
7906,0.0,0.03610091
7907,0.0,0.036564305
7908,0.0,0.030568808
7909,0.0,0.035146862
7910,0.0,0.035957888
7911,0.0,0.030110344
7912,0.0,0.032198057
7913,0.0,0.039928034
7914,0.0,0.037503168
7915,0.0,0.030257702
7916,0.0,0.032091558
7917,0.0,0.036138237
7918,0.0,0.0319674
7919,0.0,0.03606166
7920,0.0,0.038744465
7921,0.0,0.03251779
