,washer_dryer_10_Trans_Init_Bi_gradTruth,washer_dryer_10_Trans_Init_Bi_predicted
13255,0.0,0.102648884
13256,0.0,0.102213055
13257,0.0,0.10226014
13258,0.0,0.10361007
13259,0.0,0.1015462
13260,0.0,0.103218704
13261,0.0,0.10202864
13262,0.0,0.103095084
13263,0.0,0.10212651
13264,0.0,0.1031684
13265,0.0,0.102473885
13266,0.0,0.10280171
13267,0.0,0.10289076
13268,0.0,0.10130051
13269,0.0,0.103725344
13270,0.0,0.1029512
13271,0.0,0.101815134
13272,0.0,0.10222831
13273,0.0,0.10332051
13274,0.0,0.10179928
13275,0.0,0.10318044
13276,0.0,0.1025925
13277,0.0,0.09921864
13278,0.0,0.10854092
13279,0.0,0.10132423
13280,0.0,0.098739415
13281,0.0,0.10621849
13282,0.0,0.10296896
13283,0.0,0.09806767
13284,0.0,0.106398135
13285,0.0,0.10093108
13286,0.0,0.10548225
13287,0.0,0.0983223
13288,0.0,0.102261096
13289,0.0,0.106116325
13290,0.0,0.100153714
13291,0.0,0.09941164
13292,0.0,0.1072655
13293,0.0,0.09809926
13294,0.0,0.10567704
13295,0.0,0.10035482
13296,0.0,0.103679806
13297,0.0,0.102027684
13298,0.0,0.09963456
13299,0.0,0.10409215
13300,0.0,0.103051454
13301,0.0,0.103435904
13302,0.0,0.09854749
13303,0.0,0.10511795
13304,0.0,0.10302666
13305,0.0,0.10035983
13306,0.0,0.10319355
13307,0.0,0.10233632
13308,0.0,0.1021674
13309,0.0,0.10301724
13310,0.0,0.1017299
13311,0.0,0.10281065
13312,0.0,0.10229936
13313,0.0,0.10251728
13314,0.0,0.1024088
13315,0.0,0.101301104
13316,0.0,0.10368422
13317,0.0,0.102531224
13318,0.0,0.10130027
13319,0.0,0.10346785
13320,0.0,0.10184899
13321,0.0,0.10261038
13322,0.0,0.10218838
13323,0.0,0.102912456
13324,0.0,0.101923496
13325,0.0,0.1031436
13326,0.0,0.10218969
13327,0.0,0.10219458
13328,0.0,0.103357345
13329,0.0,0.10167578
13330,0.0,0.10238686
13331,0.0,0.10335699
13332,0.0,0.10194495
13333,0.0,0.10332492
13334,0.0,0.1027855
13335,0.0,0.10261014
13336,0.0,0.10219887
13337,0.0,0.10243288
13338,0.0,0.102734715
13339,0.0,0.103307515
13340,0.0,0.099597245
13341,0.0,0.10684481
13342,0.0,0.10052779
13343,0.0,0.10122326
13344,0.0,0.10388544
13345,0.0,0.10349193
13346,0.0,0.09994462
13347,0.0,0.10236898
13348,0.0,0.1054323
13349,0.0,0.10160199
13350,0.0,0.099933535
13351,0.0,0.1058878
13352,0.0,0.10101095
13353,0.0,0.1008164
13354,0.0,0.103936344
13355,0.0,0.104268104
13356,0.0,0.09835139
13357,0.0,0.10563186
13358,0.0,0.10193291
13359,0.0,0.100611955
13360,0.0,0.10269967
13361,0.0,0.10466209
13362,0.0,0.10113719
13363,0.0,0.10208467
13364,0.0,0.102905065
13365,0.0,0.102362305
13366,0.0,0.102232486
13367,0.0,0.10181311
13368,0.0,0.1037772
13369,0.0,0.10168293
13370,0.0,0.103140384
13371,0.0,0.102314144
13372,0.0,0.10304955
13373,0.0,0.10229686
13374,0.0,0.10149887
13375,0.0,0.104445845
13376,0.0,0.10184649
13377,0.0,0.102425605
13378,0.0,0.10308269
13379,0.0,0.10159221
13380,0.0,0.10335234
13381,0.0,0.10294369
13382,0.0,0.10189071
13383,0.0,0.10323623
13384,0.0,0.10185149
13385,0.0,0.10332325
13386,0.0,0.101364285
13387,0.0,0.10388139
13388,0.0,0.101792604
13389,0.0,0.1032466
13390,0.0,0.1022369
13391,0.0,0.10210577
13392,0.0,0.10306361
13393,0.0,0.10229555
13394,0.0,0.10296634
13395,0.0,0.10035613
13396,0.0,0.10065821
13397,0.0,0.10178843
13398,0.0,0.101587325
13399,0.0,0.101445824
13400,0.0,0.10189119
13401,0.0,0.101742774
13402,0.0,0.10044864
13403,0.0,0.09858325
13404,0.0,0.10777643
13405,0.0,0.0987747
13406,0.0,0.097554356
13407,0.0,0.10509172
13408,0.0,0.103761464
13409,0.0,0.0975565
13410,0.0,0.10172525
13411,0.0,0.100936085
13412,0.0,0.102172405
13413,0.0,0.097394854
13414,0.0,0.10464731
13415,0.0,0.10133138
13416,0.0,0.098648936
13417,0.0,0.10192779
13418,0.0,0.10184124
13419,0.0,0.10206023
13420,0.0,0.096405655
13421,0.0,0.10598233
13422,0.0,0.09992269
13423,0.0,0.10185102
13424,0.0,0.09981015
13425,0.0,0.09940246
13426,0.0,0.105742365
13427,0.0,0.099357516
13428,0.0,0.101008326
13429,0.0,0.10220197
13430,0.0,0.10112074
13431,0.0,0.10142627
13432,0.0,0.10194948
13433,0.0,0.100762516
13434,0.0,0.10162714
13435,0.0,0.10244933
13436,0.0,0.100311786
13437,0.0,0.102610976
13438,0.0,0.10106316
13439,0.0,0.10101417
13440,0.0,0.10282925
13441,0.0,0.09987238
13442,0.0,0.102130204
13443,0.0,0.101068646
13444,0.0,0.10061839
13445,0.0,0.10111323
13446,0.0,0.100622326
13447,0.0,0.10144511
13448,0.0,0.101130396
13449,0.0,0.101002485
13450,0.0,0.100458056
13451,0.0,0.10167375
13452,0.0,0.101076156
13453,0.0,0.101528436
13454,0.0,0.10090688
13455,0.0,0.10110131
13456,0.0,0.10177353
13457,0.0,0.10065737
13458,0.0,0.101246744
13459,0.0,0.101454884
13460,0.0,0.10117677
13461,0.0,0.10026732
13462,0.0,0.10213402
13463,0.0,0.10202411
13464,0.0,0.100052506
13465,0.0,0.10127738
13466,0.0,0.09976426
13467,0.0,0.10339609
13468,0.0,0.09768322
13469,0.0,0.10322717
13470,0.0,0.10356346
13471,0.0,0.09693697
13472,0.0,0.1000649
13473,0.0,0.10592952
13474,0.0,0.09818128
13475,0.0,0.10223165
13476,0.0,0.102286726
13477,0.0,0.104145914
13478,0.0,0.0989925
13479,0.0,0.10127261
13480,0.0,0.10755828
13481,0.0,0.09611717
13482,0.0,0.10181168
13483,0.0,0.107369095
13484,0.0,0.09893957
13485,0.0,0.100379854
13486,0.0,0.10175851
13487,0.0,0.106476456
13488,0.0,0.09817925
13489,0.0,0.10285166
13490,0.0,0.10383335
13491,0.0,0.10036877
13492,0.0,0.1020098
13493,0.0,0.102243334
13494,0.0,0.10238913
13495,0.0,0.10216215
13496,0.0,0.10188916
13497,0.0,0.102036506
13498,0.0,0.102276474
13499,0.0,0.10192171
13500,0.0,0.10233727
13501,0.0,0.10154298
13502,0.0,0.10303691
13503,0.0,0.10174349
13504,0.0,0.10160902
13505,0.0,0.10263744
13506,0.0,0.101558596
13507,0.0,0.10224727
13508,0.0,0.10249272
13509,0.0,0.10179904
13510,0.0,0.10201743
13511,0.0,0.10204592
13512,0.0,0.10203877
13513,0.0,0.10221997
13514,0.0,0.10192886
13515,0.0,0.10263291
13516,0.0,0.10272494
13517,0.0,0.10099736
13518,0.0,0.10352984
13519,0.0,0.101166874
13520,0.0,0.10347727
13521,0.0,0.101973206
13522,0.0,0.10208383
13523,0.0,0.10364893
13524,0.0,0.10272494
13525,0.0,0.102598935
13526,0.0,0.10265258
13527,0.0,0.10311487
13528,0.0,0.103147775
13529,0.0,0.10253838
13530,0.0,0.100753695
13531,0.0,0.10284355
13532,0.0,0.1069217
13533,0.0,0.097779185
13534,0.0,0.10288361
13535,0.0,0.10714236
13536,0.0,0.098909885
13537,0.0,0.099826604
13538,0.0,0.105272084
13539,0.0,0.10599938
13540,0.0,0.09839931
13541,0.0,0.10172525
13542,0.0,0.10520497
13543,0.0,0.09917
13544,0.0,0.10272601
13545,0.0,0.10522798
13546,0.0,0.099845916
13547,0.0,0.10036221
13548,0.0,0.10549417
13549,0.0,0.101002365
13550,0.0,0.10258272
13551,0.0,0.100170046
13552,0.0,0.102693826
13553,0.0,0.10592678
13554,0.0,0.09973684
13555,0.0,0.101435214
13556,0.0,0.103786975
13557,0.0,0.101400405
13558,0.0,0.10289529
13559,0.0,0.10141829
13560,0.0,0.10294786
13561,0.0,0.1029903
13562,0.0,0.10141733
13563,0.0,0.103200465
13564,0.0,0.10180214
13565,0.0,0.10277584
13566,0.0,0.10275474
13567,0.0,0.10181728
13568,0.0,0.10322717
13569,0.0,0.10261682
13570,0.0,0.10221401
13571,0.0,0.10222831
13572,0.0,0.10267046
13573,0.0,0.10217598
13574,0.0,0.103868395
13575,0.0,0.10054782
13576,0.0,0.10353759
13577,0.0,0.1034216
13578,0.0,0.10246697
13579,0.0,0.10186723
13580,0.0,0.10357526
13581,0.0,0.10289267
13582,0.0,0.102353245
13583,0.0,0.103563935
13584,0.0,0.10191885
13585,0.0,0.10349885
13586,0.0,0.10303047
13587,0.0,0.1020191
13588,0.0,0.1033788
13589,0.0,0.10181621
13590,0.0,0.10374704
13591,0.0,0.101778775
13592,0.0,0.10306683
13593,0.0,0.10027197
13594,0.0,0.10769239
13595,0.0,0.100646526
13596,0.0,0.09961727
13597,0.0,0.107969195
13598,0.0,0.100224644
13599,0.0,0.101145655
13600,0.0,0.10262683
13601,0.0,0.106469065
13602,0.0,0.10069302
13603,0.0,0.09963885
13604,0.0,0.103295475
13605,0.0,0.10466555
13606,0.0,0.103867084
13607,0.0,0.09818092
13608,0.0,0.10301557
13609,0.0,0.10288945
13610,0.0,0.10520795
13611,0.0,0.09765497
13612,0.0,0.103401095
13613,0.0,0.10725358
13614,0.0,0.09917715
13615,0.0,0.1020464
13616,0.0,0.10300067
13617,0.0,0.10219768
13618,0.0,0.10247019
13619,0.0,0.10104576
13620,0.0,0.10542372
13621,0.0,0.09891179
13622,0.0,0.10499504
13623,0.0,0.10150841
13624,0.0,0.10287586
13625,0.0,0.102555424
13626,0.0,0.101704866
13627,0.0,0.101943046
13628,0.0,0.10332325
13629,0.0,0.10245231
13630,0.0,0.102172285
13631,0.0,0.10249022
13632,0.0,0.1028792
13633,0.0,0.10201433
13634,0.0,0.10287157
13635,0.0,0.102390915
13636,0.0,0.103031546
13637,0.0,0.102631
13638,0.0,0.10185495
13639,0.0,0.10287395
13640,0.0,0.103220016
13641,0.0,0.103048
13642,0.0,0.10164872
13643,0.0,0.10300246
13644,0.0,0.102811724
13645,0.0,0.10247818
13646,0.0,0.10242501
13647,0.0,0.10305348
13648,0.0,0.10207966
13649,0.0,0.10334447
13650,0.0,0.102567345
13651,0.0,0.10263637
13652,0.0,0.10266355
13653,0.0,0.10349336
13654,0.0,0.10167578
13655,0.0,0.10248318
13656,0.0,0.101168185
13657,0.0,0.1068863
13658,0.0,0.10165003
13659,0.0,0.09898904
13660,0.0,0.10713735
13661,0.0,0.10227063
13662,0.0,0.09923008
13663,0.0,0.104661256
13664,0.0,0.10387245
13665,0.0,0.10108748
13666,0.0,0.10219255
13667,0.0,0.10156742
13668,0.0,0.103710204
13669,0.0,0.10293153
13670,0.0,0.10122004
13671,0.0,0.103862554
13672,0.0,0.10050097
13673,0.0,0.10228494
13674,0.0,0.10498503
13675,0.0,0.10174039
13676,0.0,0.09828499
13677,0.0,0.108368546
13678,0.0,0.10114172
13679,0.0,0.10054532
13680,0.0,0.10362366
13681,0.0,0.10197833
13682,0.0,0.10273281
13683,0.0,0.10242966
13684,0.0,0.10228446
13685,0.0,0.10263875
13686,0.0,0.10211173
13687,0.0,0.10211387
13688,0.0,0.10290089
13689,0.0,0.10186699
13690,0.0,0.102623016
13691,0.0,0.10302022
13692,0.0,0.101391464
13693,0.0,0.10232356
13694,0.0,0.10323754
13695,0.0,0.101563364
13696,0.0,0.10273567
13697,0.0,0.10232702
13698,0.0,0.10315636
13699,0.0,0.10151103
13700,0.0,0.10307899
13701,0.0,0.101827055
13702,0.0,0.1022276
13703,0.0,0.10205224
13704,0.0,0.10371819
13705,0.0,0.102092296
13706,0.0,0.102339774
13707,0.0,0.1022481
13708,0.0,0.10273829
13709,0.0,0.10237923
13710,0.0,0.10225919
13711,0.0,0.10351351
13712,0.0,0.1015189
13713,0.0,0.103452116
13714,0.0,0.10189512
13715,0.0,0.102434665
13716,0.0,0.10218838
13717,0.0,0.1035687
13718,0.0,0.101611644
13719,0.0,0.10102287
13720,0.0,0.10618022
13721,0.0,0.098270565
13722,0.0,0.10427275
13723,0.0,0.10635331
13724,0.0,0.098042876
13725,0.0,0.102719575
13726,0.0,0.10316375
13727,0.0,0.102301985
13728,0.0,0.10001317
13729,0.0,0.104990035
13730,0.0,0.10110083
13731,0.0,0.10248831
13732,0.0,0.10233846
13733,0.0,0.10105243
13734,0.0,0.1011273
13735,0.0,0.10299268
13736,0.0,0.104890734
13737,0.0,0.100002676
13738,0.0,0.10177675
13739,0.0,0.10474339
13740,0.0,0.09852186
13741,0.0,0.104771405
13742,0.0,0.103165895
13743,0.0,0.09980944
13744,0.0,0.10356429
13745,0.0,0.10357383
13746,0.0,0.10074487
13747,0.0,0.10340336
13748,0.0,0.10224107
13749,0.0,0.102069765
13750,0.0,0.10264185
13751,0.0,0.103120476
13752,0.0,0.102322966
13753,0.0,0.10231951
13754,0.0,0.10241988
13755,0.0,0.101928025
13756,0.0,0.103990585
13757,0.0,0.10119286
13758,0.0,0.10315314
13759,0.0,0.10241476
13760,0.0,0.10236159
13761,0.0,0.102629095
13762,0.0,0.102354914
13763,0.0,0.102062136
13764,0.0,0.10348418
13765,0.0,0.10192612
13766,0.0,0.10184112
13767,0.0,0.102977306
13768,0.0,0.10355583
13769,0.0,0.10166982
13770,0.0,0.103033334
13771,0.0,0.10317686
13772,0.0,0.10163906
13773,0.0,0.10294786
13774,0.0,0.10244337
13775,0.0,0.10339978
13776,0.0,0.10298708
13777,0.0,0.10235563
13778,0.0,0.10088995
13779,0.0,0.105058104
13780,0.0,0.101718694
13781,0.0,0.102223784
13782,0.0,0.10293606
13783,0.0,0.10246697
13784,0.0,0.10031739
13785,0.0,0.10628453
13786,0.0,0.10333815
13787,0.0,0.097507626
13788,0.0,0.10843292
13789,0.0,0.101334244
13790,0.0,0.09809509
13791,0.0,0.105262786
13792,0.0,0.104941994
13793,10.0,0.10296252
13794,0.0,0.041953355
13795,0.0,0.114762336
13796,0.0,0.13086858
13797,0.0,0.15114453
13798,0.0,0.14489022
13799,0.0,0.14890268
13800,0.0,0.14439681
13801,0.0,0.14590397
13802,0.0,0.15003124
13803,0.0,0.14909056
13804,0.0,0.14299479
13805,0.0,0.14675847
13806,0.0,0.14931408
13807,0.0,0.14761308
13808,0.0,0.14609829
13809,0.0,0.14663234
13810,0.0,0.14664271
13811,0.0,0.14590374
13812,0.0,0.14647213
13813,0.0,0.14721993
13814,0.0,0.14619592
13815,0.0,0.14558056
13816,0.0,0.14543906
13817,0.0,0.14432457
13818,0.0,0.14454094
13819,0.0,0.14362505
13820,0.0,0.13739744
13821,0.0,0.11849037
13822,0.0,0.13204113
13823,0.0,0.11707726
13824,0.0,0.12934914
13825,0.0,0.11693469
13826,0.0,0.13114658
13827,0.0,0.1149365
13828,0.0,0.13142577
13829,0.0,0.21272948
13830,0.0,0.2531623
13831,0.0,0.16651657
13832,0.0,0.2328836
13833,0.0,0.14060727
13834,0.0,0.25861922
13835,0.0,0.14455548
13836,0.0,0.24726358
13837,0.0,0.15332809
13838,0.0,0.23133007
13839,0.0,0.1831446
13840,0.0,0.28144243
13841,0.0,0.17536834
13842,0.0,0.25907066
13843,0.0,0.20707324
13844,0.0,0.26220265
13845,0.0,0.17544857
13846,0.0,0.21996966
13847,0.0,0.22547737
13848,0.0,0.26734343
13849,0.0,0.26078632
13850,0.0,0.1368579
13851,0.0,0.1889154
13852,0.0,0.15567198
13853,0.0,0.27830675
13854,0.0,0.19389048
13855,0.0,0.24862352
13856,0.0,0.20303872
13857,0.0,0.2402021
13858,0.0,0.21046129
13859,0.0,0.23195842
13860,0.0,0.2151759
13861,0.0,0.22719935
13862,0.0,0.21628585
13863,0.0,0.22300568
13864,0.0,0.215027
13865,0.0,0.21099725
13866,0.0,0.20333973
13867,0.0,0.22622696
13868,0.0,0.19644263
13869,0.0,0.21950343
13870,0.0,0.20328167
13871,0.0,0.21839073
13872,0.0,0.20863941
13873,0.0,0.21694234
13874,0.0,0.20546952
13875,0.0,0.23684898
13876,0.0,0.23095718
13877,0.0,0.23789051
13878,0.0,0.23604205
13879,0.0,0.2383844
13880,0.0,0.23399308
13881,0.0,0.23862436
13882,0.0,0.23325661
13883,0.0,0.23851839
13884,0.0,0.23234883
13885,0.0,0.109674245
13886,0.0,0.110379845
13887,0.0,0.21509638
13888,0.0,0.2098321
13889,0.0,0.27720192
13890,0.0,0.20856634
13891,0.0,0.2717432
13892,0.0,0.22023442
13893,0.0,0.26195124
13894,0.0,0.22275117
13895,0.0,0.25868848
13896,0.0,0.2260175
13897,0.0,0.26803258
13898,0.0,0.23415735
13899,0.0,0.27433065
13900,0.0,0.24259642
13901,0.0,0.45298234
13902,0.0,0.24052885
13903,0.0,0.17763105
13904,0.0,0.25983348
13905,0.0,0.20378521
13906,0.0,0.25949922
13907,0.0,0.208316
13908,0.0,0.25415018
13909,0.0,0.21385792
13910,0.0,0.25115135
13911,0.0,0.21675876
13912,0.0,0.24900058
13913,0.0,0.22396865
13914,0.0,0.24349609
13915,0.0,0.2238876
13916,0.0,0.24197629
13917,0.0,0.22728172
13918,0.0,0.23995951
13919,0.0,0.2189441
13920,0.0,0.24106565
13921,0.0,0.23314682
13922,0.0,0.2358351
13923,0.0,0.23186305
13924,0.0,0.13257208
13925,0.0,0.08596578
13926,0.0,0.190563
13927,0.0,0.21954027
13928,0.0,0.28166738
13929,0.0,0.22651973
13930,0.0,0.27778295
13931,0.0,0.22886375
13932,0.0,0.2694507
13933,0.0,0.2273716
13934,0.0,0.26719
13935,0.0,0.2331076
13936,0.0,0.26781335
13937,0.0,0.3033127
13938,0.0,0.27625766
13939,0.0,0.19455937
13940,0.0,0.24673203
13941,0.0,0.23333123
13942,0.0,0.24660352
13943,0.0,0.23793045
13944,0.0,0.24731317
13945,0.0,0.24102
13946,0.0,0.24517778
13947,0.0,0.23767164
13948,0.0,0.2540126
13949,0.0,0.24000278
13950,0.0,0.25485376
13951,0.0,0.24018398
13952,0.0,0.2561157
13953,0.0,0.24105445
13954,0.0,0.52111936
13955,0.0,0.2694421
13956,0.0,0.31751433
13957,0.0,0.20746198
13958,0.0,0.19889691
13959,0.0,0.23379353
13960,0.0,0.2315624
13961,0.0,0.21949401
13962,0.0,0.14358643
13963,0.0,0.1719599
13964,0.0,0.16165951
13965,0.0,0.9631221
13966,0.0,0.23308662
13967,0.0,0.29533616
13968,0.0,0.22679701
13969,0.0,0.2182366
13970,0.0,0.19164422
13971,0.0,0.1912202
13972,0.0,0.19105044
13973,0.0,0.20831826
13974,0.0,0.19815174
13975,0.0,0.20375898
13976,0.0,0.18391886
13977,0.0,0.18815532
13978,0.0,0.17058149
13979,0.0,0.19030765
13980,0.0,0.18114665
13981,0.0,0.061488777
13982,0.0,0.13298681
13983,0.0,0.13662186
13984,0.0,0.2909979
13985,0.0,0.10060051
13986,0.0,0.29055348
13987,0.0,0.13752344
13988,0.0,0.25642994
13989,0.0,0.16641846
13990,0.0,0.23777679
13991,0.0,0.18359461
13992,0.0,0.22609106
13993,0.0,0.19274691
13994,0.0,0.22096148
13995,0.0,0.25252822
13996,0.0,0.40401176
13997,0.0,0.066505104
13998,0.0,0.17428842
13999,0.0,0.112633854
14000,0.0,0.27060547
14001,0.0,0.63120735
14002,0.0,0.19720104
14003,0.0,0.14523879
14004,0.0,0.1809099
14005,0.0,0.15993837
14006,0.0,0.18414596
14007,0.0,0.15495983
14008,0.0,0.17887107
14009,0.0,0.16310802
14010,0.0,0.18096378
14011,0.0,0.16568354
14012,0.0,0.17927042
14013,0.0,0.17228463
14014,0.0,0.2062327
14015,0.0,0.19829991
14016,0.0,0.21043566
14017,0.0,0.19497219
14018,0.0,0.19646421
14019,0.0,0.19285896
14020,0.0,0.20289758
14021,0.0,0.19841376
14022,0.0,0.2084674
14023,0.0,0.19224659
14024,0.0,0.20690504
14025,0.0,0.19270042
14026,0.0,0.20327058
14027,0.0,0.20044973
14028,0.0,0.19992295
14029,0.0,0.19672266
14030,0.0,0.20592144
14031,0.0,0.20122996
14032,0.0,0.21786764
14033,0.0,0.21220401
14034,0.0,0.21748129
14035,0.0,0.2099103
14036,0.0,0.2173728
14037,0.0,0.21255854
14038,0.0,0.21465197
14039,0.0,0.21064273
14040,0.0,0.21299484
14041,0.0,0.21286514
14042,0.0,0.21489778
14043,0.0,0.21506229
14044,0.0,0.20996895
14045,0.0,0.21335617
14046,0.0,0.21922114
14047,0.0,0.2193518
14048,0.0,0.23633936
14049,0.0,0.23614421
14050,0.0,0.2623289
14051,0.0,0.2594022
14052,0.0,0.25250748
14053,0.0,0.2510883
14054,0.0,0.24707368
14055,0.0,0.26792756
14056,0.0,0.2637644
14057,0.0,0.2654082
14058,0.0,0.25967613
14059,0.0,0.2630246
14060,0.0,0.26237944
14061,0.0,0.26163962
14062,0.0,0.26349226
14063,0.0,0.26595953
14064,0.0,0.25820866
14065,0.0,0.26043263
14066,0.0,0.26431766
14067,0.0,0.26179436
14068,0.0,0.26137164
14069,0.0,0.26295736
14070,0.0,0.2636296
14071,0.0,0.26381138
14072,0.0,0.26176777
14073,0.0,0.26271823
14074,0.0,0.2621912
14075,0.0,0.25909773
14076,0.0,0.24864414
14077,0.0,0.2402226
14078,0.0,0.24692824
14079,0.0,0.2497516
14080,0.0,0.2500277
14081,0.0,0.253881
14082,0.0,0.26305988
14083,0.0,0.26710668
14084,0.0,0.26331058
14085,0.0,0.2631947
14086,0.0,0.26428834
14087,0.0,0.26270536
14088,0.0,0.2635819
14089,0.0,0.26368955
14090,0.0,0.2599049
14091,0.0,0.25974837
14092,0.0,0.2644135
14093,0.0,0.26394477
14094,0.0,0.26371685
14095,0.0,0.26204303
14096,0.0,0.26500323
14097,0.0,0.2623271
14098,0.0,0.26374164
14099,0.0,0.2645755
14100,0.0,0.2617772
14101,0.0,0.26164165
14102,0.0,0.26175466
14103,0.0,0.2632616
14104,0.0,0.26315215
14105,0.0,0.2624121
14106,0.0,0.2663987
14107,0.0,0.26207867
14108,0.0,0.25914326
14109,0.0,0.2635714
14110,0.0,0.2642577
14111,0.0,0.26321426
14112,0.0,0.26295987
14113,0.0,0.2627212
14114,0.0,0.26489797
14115,0.0,0.26398543
14116,0.0,0.2631618
14117,0.0,0.26286748
14118,0.0,0.2632065
14119,0.0,0.26419643
14120,0.0,0.26407984
14121,0.0,0.26334265
14122,0.0,0.26323882
14123,0.0,0.2610475
14124,0.0,0.2607409
14125,0.0,0.26043049
14126,0.0,0.26108733
14127,0.0,0.26161876
14128,0.0,0.26173213
14129,0.0,0.26242092
14130,0.0,0.2623271
14131,0.0,0.26313308
14132,0.0,0.2636825
14133,0.0,0.26210383
14134,0.0,0.2632778
14135,0.0,0.2620491
14136,0.0,0.26434353
14137,0.0,0.26072076
14138,0.0,0.2626206
14139,0.0,0.26198772
14140,0.0,0.26303878
14141,0.0,0.26181546
14142,0.0,0.26378074
14143,0.0,0.2602848
14144,0.0,0.2613689
14145,0.0,0.2615365
14146,0.0,0.2641565
14147,0.0,0.2668852
14148,0.0,0.26336816
14149,0.0,0.2634447
14150,0.0,0.2638859
14151,0.0,0.26110926
14152,0.0,0.2644253
14153,0.0,0.26353958
14154,0.0,0.2531536
14155,0.0,0.25871745
14156,0.0,0.26658908
14157,0.0,0.2586054
14158,0.0,0.26445523
14159,0.0,0.26467946
14160,0.0,0.2627249
14161,0.0,0.2629334
14162,0.0,0.263032
14163,0.0,0.26201227
14164,0.0,0.26634207
14165,0.0,0.2617536
14166,0.0,0.2647027
14167,0.0,0.2606217
14168,0.0,0.26556328
14169,0.0,0.26169172
14170,0.0,0.26472428
14171,0.0,0.26145187
14172,0.0,0.26394752
14173,0.0,0.26472357
14174,0.0,0.2613497
14175,0.0,0.2641473
14176,0.0,0.26174667
14177,0.0,0.2639698
14178,0.0,0.2612721
14179,0.0,0.26472297
14180,0.0,0.25980845
14181,0.0,0.26632217
14182,0.0,0.25867632
14183,0.0,0.26532963
14184,0.0,0.2601563
14185,0.0,0.2640455
14186,0.0,0.25880483
14187,0.0,0.26352218
14188,0.0,0.25881723
14189,0.0,0.26453725
14190,0.0,0.25965884
14191,0.0,0.26223007
14192,0.0,0.25777236
14193,0.0,0.25829616
14194,0.0,0.25830784
14195,0.0,0.25966373
14196,0.0,0.2602133
14197,0.0,0.26331547
14198,0.0,0.26644686
14199,0.0,0.25701228
14200,0.0,0.26280156
14201,0.0,0.2564948
14202,0.0,0.26217225
14203,0.0,0.25737444
14204,0.0,0.25956336
14205,0.0,0.2611318
14206,0.0,0.2589213
14207,0.0,0.26290575
14208,0.0,0.25402215
14209,0.0,0.26524606
14210,0.0,0.26437846
14211,0.0,0.26015463
14212,0.0,0.26118043
14213,0.0,0.25873604
14214,0.0,0.26114753
14215,0.0,0.26159003
14216,0.0,0.259002
14217,0.0,0.26119402
14218,0.0,0.25849155
14219,0.0,0.26132968
14220,0.0,0.26218417
14221,0.0,0.25976112
14222,0.0,0.26337007
14223,0.0,0.25952438
14224,0.0,0.2511181
14225,0.0,0.25770488
14226,0.0,0.2611468
14227,0.0,0.23349658
14228,0.0,0.2628818
14229,0.0,0.27126375
14230,0.0,0.25979736
14231,0.0,0.26496294
14232,0.0,0.2599831
14233,0.0,0.26404777
14234,0.0,0.2576491
14235,0.0,0.26337567
14236,0.0,0.25673416
14237,0.0,0.26337913
14238,0.0,0.26154378
14239,0.0,0.25657454
14240,0.0,0.26244298
14241,0.0,0.25946644
14242,0.0,0.2631984
14243,0.0,0.25526646
14244,0.0,0.26253286
14245,0.0,0.25880018
14246,0.0,0.2526243
14247,0.0,0.2585837
14248,0.0,0.25420788
14249,0.0,0.2545679
14250,0.0,0.2646784
14251,0.0,0.26485315
14252,0.0,0.2673333
14253,0.0,0.26531973
14254,0.0,0.25984505
14255,0.0,0.26390997
14256,0.0,0.26219693
14257,0.0,0.26370552
14258,0.0,0.26222363
14259,0.0,0.26534656
14260,0.0,0.26037362
14261,0.0,0.2635025
14262,0.0,0.26076582
14263,0.0,0.26334122
14264,0.0,0.26198974
14265,0.0,0.26110318
14266,0.0,0.26430085
14267,0.0,0.26174894
14268,0.0,0.25436535
14269,0.0,0.26470903
14270,0.0,0.25817814
14271,0.0,0.26334158
14272,0.0,0.25135878
14273,0.0,0.2599558
14274,0.0,0.25673655
14275,0.0,0.2691299
14276,0.0,0.2563024
14277,0.0,0.2597976
14278,0.0,0.2671577
14279,0.0,0.2548876
14280,0.0,0.2655069
14281,0.0,0.2692968
14282,0.0,0.24270788
14283,0.0,0.26910248
14284,0.0,0.26896086
14285,0.0,0.2598832
14286,0.0,0.26098564
14287,0.0,0.24871638
14288,0.0,0.23277357
14289,0.0,0.24604097
14290,0.0,0.25683537
14291,0.0,0.27573743
14292,0.0,0.25420216
14293,0.0,0.2506111
14294,0.0,0.25432447
14295,0.0,0.26839867
14296,0.0,0.25448516
14297,0.0,0.26228777
14298,0.0,0.25508013
14299,0.0,0.26372316
14300,0.0,0.25635496
14301,0.0,0.26311675
14302,0.0,0.25769535
14303,0.0,0.26262596
14304,0.0,0.2598721
14305,0.0,0.26039365
14306,0.0,0.26127723
14307,0.0,0.25256434
14308,0.0,0.21341899
14309,0.0,0.24651614
14310,0.0,0.23618641
14311,0.0,0.6538863
14312,0.0,0.4135498
14313,0.0,0.30431643
14314,0.0,0.2993032
14315,0.0,0.48289195
14316,0.0,0.31761208
14317,0.0,0.41477385
14318,0.0,0.31562355
14319,0.0,0.3510889
14320,0.0,0.32999125
14321,0.0,0.35180846
14322,0.0,0.32297042
14323,0.0,0.33198705
14324,0.0,0.32130268
14325,0.0,0.3630704
14326,0.0,0.3320779
14327,0.0,0.34962168
