,microwave_11_Trans_Init_Bi_gradTruth,microwave_11_Trans_Init_Bi_predicted
7253,5,1389.4321
7254,4,1388.9978
7255,5,1388.53
7256,5,1389.0962
7257,5,1389.4004
7258,4,1388.9458
7259,4,1388.5715
7260,4,1388.8733
7261,5,1389.1829
7262,5,1388.9062
7263,4,1388.6655
7264,4,1388.8585
7265,5,1389.1759
7266,5,1388.7867
7267,5,1388.7827
7268,5,1389.2754
7269,4,1388.8297
7270,4,1388.8583
7271,4,1388.8585
7272,5,1389.2446
7273,5,1389.1237
7274,5,1387.9834
7275,4,1388.5398
7276,5,1389.8123
7277,5,1388.2346
7278,4,1386.9022
7279,5,1389.3319
7280,5,1388.3529
7281,5,1387.0411
7282,5,1389.4589
7283,5,1388.9752
7284,5,1388.0713
7285,5,1389.698
7286,5,1388.6066
7287,4,1388.3909
7288,5,1388.6268
7289,5,1388.4246
7290,4,1389.0271
7291,5,1389.047
7292,5,1388.6326
7293,5,1388.0706
7294,4,1390.1772
7295,5,1388.9338
7296,5,1388.4142
7297,5,1389.6517
7298,5,1389.119
7299,5,1389.0845
7300,5,1389.5406
7301,4,1388.3177
7302,5,1389.1284
7303,4,1389.684
7304,5,1389.5431
7305,4,1389.1991
7306,5,1389.3674
7307,5,1389.1125
7308,5,1389.4088
7309,4,1389.4729
7310,4,1388.7346
7311,4,1388.8407
7312,5,1389.9087
7313,5,1388.8873
7314,5,1388.8206
7315,5,1389.4636
7316,5,1389.6013
7317,4,1388.8914
7318,4,1388.5764
7319,5,1389.2465
7320,5,1388.554
7321,5,1389.4833
7322,5,1389.5825
7323,5,1388.8187
7324,4,1389.5575
7325,4,1389.632
7326,5,1389.3473
7327,5,1389.0681
7328,5,1389.0934
7329,5,1389.7561
7330,4,1320.6857
7331,4,1354.1398
7332,4,1453.3344
7333,5,1425.8079
7334,5,1439.2349
7335,4,1445.8706
7336,4,1440.2173
7337,5,1442.9812
7338,5,1440.4958
7339,5,1443.8672
7340,4,1445.8943
7341,4,1439.2715
7342,5,1444.6025
7343,5,1447.4688
7344,5,1441.5577
7345,5,1442.8147
7346,5,1447.0217
7347,5,1442.9016
7348,4,1445.3945
7349,5,1447.109
7350,4,1440.6277
7351,4,1444.3656
7352,5,1448.3015
7353,5,1442.8534
7354,5,1446.198
7355,5,1447.7622
7356,5,1441.8282
7357,4,1441.0991
7358,5,1448.9445
7359,4,1443.4016
7360,4,1438.2596
7361,5,1444.7095
7362,5,1443.2346
7363,4,1441.7035
7364,5,1442.3186
7365,4,1448.5045
7366,5,1444.0873
7367,4,1443.2441
7368,4,1442.1663
7369,4,1443.6228
7370,4,1444.1284
7371,5,1442.5969
7372,4,1444.1498
7373,5,1444.3694
7374,5,1443.3516
7375,5,1443.0834
7376,5,1445.4446
7377,4,1445.2946
7378,4,1442.3569
7379,4,1449.606
7380,5,1446.9558
7381,4,1449.5466
7382,5,1449.3997
7383,4,1448.6744
7384,4,1449.4159
7385,4,1449.0039
7386,5,1448.1892
7387,5,1449.7811
7388,5,1448.0056
7389,4,1449.3951
7390,5,1449.3994
7391,5,1448.3304
7392,5,1449.9609
7393,5,1447.6384
7394,5,1448.8958
7395,5,1449.1581
7396,4,1448.8728
7397,5,1449.2458
7398,4,1449.145
7399,4,1452.2067
7400,4,1451.9369
7401,5,1447.704
7402,5,1450.2286
7403,5,1449.3693
7404,5,1449.7554
7405,5,1451.1653
7406,4,1452.6799
7407,5,1443.8275
7408,5,1454.1149
7409,5,1452.6654
7410,5,1444.8433
7411,5,1447.4718
7412,4,1454.9703
7413,4,1449.2098
7414,4,1442.5515
7415,4,1452.8381
7416,5,1450.8993
7417,4,1448.5874
7418,5,1448.6666
7419,5,1450.601
7420,5,1449.2352
7421,4,1449.1515
7422,5,1450.5054
7423,5,1447.8168
7424,4,1451.4625
7425,4,1447.0735
7426,5,1448.7241
7427,5,1449.3209
7428,5,1448.4001
7429,5,1449.2087
7430,5,1448.8379
7431,5,1448.6545
7432,5,1449.869
7433,5,1448.4307
7434,4,1448.317
7435,4,1449.2878
7436,4,1450.8064
7437,4,1446.8652
7438,5,1449.571
7439,4,1448.044
7440,4,1448.3787
7441,5,1449.6461
7442,4,1447.4703
7443,4,1449.036
7444,5,1449.4397
7445,4,1447.5294
7446,5,1449.6809
7447,5,1449.6602
7448,5,1446.9862
7449,4,1449.5656
7450,4,1449.78
7451,5,1448.1298
7452,5,1448.6897
7453,5,1448.9761
7454,4,1448.8469
7455,4,1449.0721
7456,4,1448.5803
7457,4,1448.7041
7458,4,1448.9724
7459,5,1448.5991
7460,4,1448.7253
7461,4,1449.0305
7462,5,1448.6202
7463,5,1452.3292
7464,4,1446.8237
7465,4,1449.0242
7466,4,1451.1793
7467,5,1446.4429
7468,5,1452.0771
7469,5,1448.0964
7470,5,1447.7566
7471,5,1453.5865
7472,4,1451.0929
7473,5,1442.1282
7474,4,1451.7794
7475,4,1453.9004
7476,5,1447.1395
7477,5,1445.5823
7478,5,1453.3297
7479,4,1448.6274
7480,4,1447.6633
7481,4,1451.8035
7482,5,1450.3802
7483,5,1446.8439
7484,4,1449.7435
7485,5,1449.8016
7486,4,1450.6647
7487,4,1447.8481
7488,5,1447.1068
7489,4,1451.0618
7490,4,1447.9652
7491,5,1449.1458
7492,4,1449.2377
7493,4,1450.2096
7494,4,1448.8306
7495,4,1449.3904
7496,4,1449.844
7497,5,1448.9465
7498,4,1448.4165
7499,5,1449.6678
7500,4,1449.0829
7501,4,1174.2594
7502,4,1256.926
7503,4,1397.2189
7504,4,1046.9503
7505,4,433.4566
7506,4,270.64465
7507,4,216.43416
7508,4,179.24449
7509,4,194.88408
7510,4,239.35117
7511,4,435.67548
7512,4,250.85252
7513,4,771.8211
7514,4,681.1155
7515,4,1013.44586
7516,4,1160.2245
7517,4,1203.1364
7518,4,1191.9183
7519,4,1197.6833
7520,4,1182.7825
7521,4,1158.3911
7522,4,1139.6038
7523,4,1164.2859
7524,4,1103.1825
7525,4,1183.5884
7526,4,1097.889
7527,4,1053.8092
7528,4,1040.537
7529,4,1223.9243
7530,4,894.36163
7531,4,649.58905
7532,4,624.7356
7533,4,325.4913
7534,4,150.04486
7535,4,120.533226
7536,4,112.46566
7537,4,100.41267
7538,4,109.76304
7539,4,1489.8655
7540,4,76.86288
7541,4,40.40184
7542,4,140.23592
7543,4,1164.7836
7544,4,1178.7852
7545,4,1205.8569
7546,4,1375.1179
7547,4,1397.4456
7548,4,1390.212
7549,4,1390.4515
7550,4,1389.0854
7551,4,1384.6317
7552,4,1377.6411
7553,4,1365.7831
7554,4,1361.7227
7555,4,1358.335
7556,4,1358.4795
7557,4,622.01013
7558,4,305.52823
7559,4,361.36014
7560,4,925.24756
7561,4,281.20227
7562,4,43.204735
7563,4,41.843075
7564,4,37.190205
7565,4,38.458
7566,4,32.88597
7567,4,30.710258
7568,4,29.327791
7569,4,28.140501
7570,4,27.283855
7571,4,26.479795
7572,4,25.869148
7573,4,25.304354
7574,4,24.164358
7575,4,23.249842
7576,4,22.505056
7577,4,22.236961
7578,4,22.117598
7579,4,21.986135
7580,4,21.914764
7581,4,21.905607
7582,4,21.881767
7583,4,21.933199
7584,4,22.022547
7585,4,22.114676
7586,4,25.911333
7587,4,26.457375
7588,4,22.71258
7589,4,22.553038
7590,4,26.984545
7591,4,27.31484
7592,4,27.725231
7593,4,22.979475
7594,4,22.75629
7595,4,22.488422
7596,4,22.313921
7597,4,22.168116
7598,4,22.094393
7599,4,22.086927
7600,4,21.900862
7601,4,21.783411
7602,4,21.375715
7603,4,21.507479
7604,4,21.537832
7605,4,22.103277
7606,4,21.871504
7607,4,23.574831
7608,4,26.404406
7609,4,26.779463
7610,4,28.138319
7611,4,30.941727
7612,4,36.503212
7613,4,39.331696
7614,4,42.006332
7615,4,43.598324
7616,4,45.336536
7617,4,47.00309
7618,4,44.958908
7619,4,43.517532
7620,4,46.162964
7621,4,46.64149
7622,4,44.52833
7623,4,42.89272
7624,4,42.171562
7625,4,41.010155
7626,4,39.74912
7627,4,39.046116
7628,4,38.78388
7629,4,38.34275
7630,4,37.806747
7631,4,37.554047
7632,4,37.288445
7633,4,36.635883
7634,4,36.486298
7635,4,36.676376
7636,4,36.43232
7637,4,36.21774
7638,4,36.066345
7639,4,35.965946
7640,4,35.991848
7641,4,35.92719
7642,4,35.6943
7643,4,35.5958
7644,4,35.42714
7645,4,35.49243
7646,4,35.295605
7647,4,35.02276
7648,4,35.02688
7649,4,34.853333
7650,4,34.611427
7651,4,34.433624
7652,4,34.418293
7653,4,34.560577
7654,4,34.275528
7655,4,34.025837
7656,4,34.313267
7657,4,34.258846
7658,4,33.696495
7659,4,34.04031
7660,4,33.839592
7661,4,33.446495
7662,4,34.025585
7663,4,34.065025
7664,4,33.420704
7665,4,33.22384
7666,4,33.507523
7667,4,33.93539
7668,4,33.260056
7669,4,33.164837
7670,4,33.689537
7671,4,33.36908
7672,4,33.107067
7673,4,33.347363
7674,4,33.749672
7675,4,33.49743
7676,4,33.158253
7677,4,33.328865
7678,4,33.714268
7679,4,33.38575
7680,4,33.31655
7681,4,33.59072
7682,4,33.386967
7683,4,33.467617
7684,4,33.628044
7685,4,33.50268
7686,4,33.21837
7687,4,33.472767
7688,4,33.792183
7689,4,33.50335
7690,4,33.295597
7691,4,33.51658
7692,4,33.61287
7693,4,33.443386
7694,4,33.606777
7695,4,33.50585
7696,4,33.27922
7697,4,33.543255
7698,4,33.68932
7699,4,33.53584
7700,4,33.472572
7701,4,33.466312
7702,4,33.484642
7703,4,33.585175
7704,4,33.588688
7705,4,33.573135
7706,4,33.49911
7707,4,33.610546
7708,4,33.550823
7709,4,33.526814
7710,4,33.61633
7711,4,33.679035
7712,4,33.432964
7713,4,33.502865
7714,4,33.701763
7715,4,33.591934
7716,4,33.551395
7717,4,36.486794
7718,4,36.72198
7719,4,34.678192
7720,4,33.73522
7721,4,34.485764
7722,4,34.892433
7723,4,34.637177
7724,4,34.55015
7725,4,34.703148
7726,4,34.56682
7727,4,34.672596
7728,4,34.693665
7729,4,34.639027
7730,4,34.595055
7731,4,34.559013
7732,4,34.52494
7733,4,34.553135
7734,4,34.74277
7735,4,34.714554
7736,4,34.50256
7737,4,34.361183
7738,4,34.631416
7739,4,34.722248
7740,4,34.706966
7741,4,34.622154
7742,4,34.577744
7743,4,34.566654
7744,4,34.620564
7745,4,34.74082
7746,4,34.715267
7747,4,34.664017
7748,4,34.73306
7749,4,34.590584
7750,4,34.643917
7751,4,34.664776
7752,4,34.622635
7753,4,34.650105
7754,4,50.80486
7755,4,32.998035
7756,4,56.518024
7757,4,88.90473
7758,4,300.85663
7759,4,833.539
7760,4,245.74658
7761,4,129.50249
7762,4,737.78754
7763,4,1434.0675
7764,4,1452.323
7765,4,1464.614
7766,4,1443.2095
7767,4,1439.779
7768,4,1436.6661
7769,4,1434.4763
7770,4,1423.0519
7771,4,1417.3309
7772,4,1411.552
7773,4,1405.7998
7774,4,1408.793
7775,4,1397.8235
7776,4,1400.7648
7777,4,1401.6653
7778,4,1405.3639
7779,4,1403.6116
7780,4,1416.572
7781,4,1402.2784
7782,4,1405.1516
7783,4,1402.9209
7784,4,1394.8605
7785,4,1405.2639
7786,4,1405.2285
7787,4,1394.2426
7788,4,1393.7767
7789,4,1401.1476
7790,4,1404.7422
7791,4,1396.8285
7792,4,1392.4589
7793,4,1390.4108
7794,4,1390.563
7795,4,1386.5643
7796,4,1390.4875
7797,4,1380.9553
7798,4,1373.7867
7799,4,1367.8143
7800,4,1358.7332
7801,4,1284.8309
7802,4,1290.1104
7803,4,486.8517
7804,4,161.9743
7805,4,175.56625
7806,4,1003.1766
7807,4,530.92993
7808,4,55.159515
7809,4,173.9986
7810,4,580.1141
7811,4,214.0607
7812,4,131.81282
7813,4,438.90982
7814,4,305.92313
7815,4,490.74573
7816,4,1001.5338
7817,4,393.37466
7818,4,489.7326
7819,4,1141.1187
7820,4,352.14386
7821,4,214.82126
7822,4,188.38612
7823,4,213.13902
7824,4,204.4174
7825,4,223.78253
7826,4,291.25134
7827,4,149.64572
7828,4,157.91103
7829,4,628.5723
7830,4,310.81915
7831,4,255.92558
7832,4,773.769
7833,4,337.341
7834,4,228.71898
7835,4,432.18652
7836,4,398.3318
7837,4,666.55914
7838,4,415.93097
7839,4,478.94693
7840,4,1083.4957
7841,4,278.53717
7842,4,196.23172
7843,4,205.61139
7844,4,266.56522
7845,4,584.791
7846,4,145.09872
7847,4,96.03643
7848,4,168.14775
7849,4,556.34406
7850,4,240.35939
7851,4,259.11798
7852,4,1093.7231
7853,4,254.58028
7854,4,129.58797
7855,4,197.31084
7856,4,238.00932
7857,4,349.73914
7858,4,113.03669
7859,4,159.36058
7860,4,569.99243
7861,4,37.943413
7862,4,18.459894
7863,4,21.024597
7864,4,23.54697
7865,4,23.093977
7866,4,23.076008
7867,4,22.153425
7868,4,21.792566
7869,4,21.264994
7870,4,20.892618
7871,4,20.48275
7872,4,20.365805
7873,4,20.251211
7874,4,20.26254
7875,4,20.247414
7876,4,20.162357
7877,4,21.184855
7878,4,20.208052
7879,4,20.257177
7880,4,20.135096
7881,4,20.260885
7882,4,20.227957
7883,4,21.111576
7884,4,20.905523
7885,4,20.207579
7886,4,20.382654
7887,4,20.215275
7888,4,20.053492
7889,4,19.93154
7890,4,19.934118
7891,4,19.827806
7892,4,20.317402
7893,4,19.546797
7894,4,19.673592
7895,4,19.361837
7896,4,19.808702
7897,4,19.712656
7898,4,19.335562
7899,4,19.366247
7900,4,19.035946
7901,4,19.140196
7902,4,19.08385
7903,4,19.443409
7904,4,19.393015
7905,4,19.41925
7906,4,19.70275
7907,4,19.317476
7908,4,18.834482
7909,4,19.6569
7910,4,19.358015
7911,4,19.42121
7912,4,20.128363
7913,4,20.495163
7914,4,19.59385
7915,4,19.366537
7916,4,20.235617
7917,4,20.24185
7918,4,19.762259
7919,4,20.426723
7920,4,20.16517
7921,4,19.553217
7922,4,20.31911
7923,4,20.373274
7924,4,19.817347
7925,4,19.403242
7926,4,20.964674
7927,4,20.351465
7928,4,19.802208
7929,4,20.310375
7930,4,20.714045
7931,4,20.644518
7932,4,20.295153
7933,4,20.903938
7934,4,20.744179
7935,4,20.761469
7936,4,20.864891
7937,4,21.020441
7938,4,20.876413
7939,4,20.912352
7940,4,20.854464
7941,4,21.00975
7942,4,21.129534
7943,4,21.008986
7944,4,21.109167
7945,4,21.091362
7946,4,21.106266
7947,4,21.035246
7948,4,21.180365
7949,4,21.27273
7950,4,21.234434
7951,4,21.135656
7952,4,21.320482
7953,4,21.2258
7954,4,21.287027
7955,4,21.34112
7956,4,21.32446
7957,4,21.228079
7958,4,21.50546
7959,4,21.396204
7960,4,21.389673
7961,4,21.56328
7962,4,21.548985
7963,4,21.529352
7964,4,21.530571
7965,4,21.797495
7966,4,21.688719
7967,4,21.64818
7968,4,21.653605
7969,4,21.998877
7970,4,20.967436
7971,4,22.030663
7972,4,21.646294
7973,4,21.10091
7974,4,21.874462
7975,4,22.104218
7976,4,21.181355
7977,4,21.3757
7978,4,21.948483
7979,4,21.995985
7980,4,20.943033
7981,4,21.938066
7982,4,22.160753
7983,4,21.418352
7984,4,21.219723
7985,4,21.698837
7986,4,21.908216
7987,4,21.281061
7988,4,21.244467
7989,4,22.125486
7990,4,21.611
7991,4,21.232325
7992,4,21.338583
7993,4,21.957193
7994,4,21.60956
7995,4,21.675749
7996,4,21.760885
7997,4,21.830276
7998,4,21.596903
7999,4,21.736835
8000,4,21.816282
8001,4,21.755621
8002,4,21.673756
8003,4,21.762928
8004,4,21.792261
8005,4,21.740515
8006,4,21.788189
8007,4,21.68838
8008,4,21.745451
8009,4,21.71365
8010,4,21.873205
8011,4,21.641146
8012,4,21.71004
8013,4,21.820602
8014,4,21.723364
8015,4,21.729137
8016,4,21.618513
8017,4,21.803013
8018,4,21.730022
8019,4,21.734146
8020,4,21.828508
8021,4,21.62224
8022,4,21.806139
8023,4,21.663746
8024,4,21.792322
8025,4,21.672905
8026,4,21.786982
8027,4,21.668413
8028,4,21.80259
8029,4,21.68595
8030,4,21.72237
8031,4,21.842123
8032,4,21.972021
8033,4,21.06993
8034,4,21.719912
8035,4,22.11574
8036,4,21.05805
8037,4,21.443033
8038,4,22.157923
8039,4,21.2717
8040,4,21.19609
8041,4,22.004274
8042,4,21.678432
8043,4,21.417639
8044,4,21.689402
8045,4,21.660458
8046,4,21.326563
8047,4,21.800936
8048,4,21.937456
8049,4,21.294926
8050,4,21.797983
8051,4,21.883501
8052,4,21.688139
8053,4,21.05456
8054,4,21.867651
8055,4,21.821367
8056,4,21.633564
8057,4,21.676506
8058,4,21.942677
8059,4,21.71315
8060,4,21.642618
8061,4,21.818949
8062,4,21.786924
8063,4,21.712812
8064,4,21.772474
8065,4,21.829868
8066,4,21.734905
8067,4,21.821222
8068,4,21.707273
8069,4,21.759375
8070,4,21.752237
8071,4,21.941874
8072,4,21.592995
8073,4,21.547377
8074,4,21.77968
8075,4,21.83792
8076,4,21.806313
8077,4,21.674532
8078,4,21.77727
8079,4,21.81449
8080,4,21.723778
8081,4,21.879412
8082,4,21.660719
8083,4,21.762995
8084,4,21.680742
8085,4,21.904398
8086,4,21.754309
8087,4,21.670391
8088,4,21.800917
8089,4,21.835598
8090,4,21.750065
8091,4,21.809008
8092,4,21.834177
8093,4,21.663412
8094,4,21.753922
8095,4,22.07709
8096,4,21.378202
8097,4,21.822859
8098,4,22.078035
8099,4,21.294872
8100,4,22.036997
8101,4,22.235525
8102,4,21.310461
8103,4,21.196068
8104,4,22.22212
8105,4,21.46341
8106,4,21.583822
8107,4,21.44576
8108,4,21.63457
8109,4,21.480352
8110,4,21.659761
8111,4,21.619919
8112,4,21.750767
8113,4,21.947813
8114,4,21.275501
8115,4,21.870234
8116,4,21.862932
8117,4,21.476114
8118,4,21.31382
8119,4,22.002235
8120,4,21.700094
8121,4,21.64035
8122,4,21.880316
8123,4,21.693071
8124,4,21.780518
8125,4,21.732317
8126,4,21.890837
8127,4,21.65959
8128,4,21.764051
8129,4,21.811464
8130,4,21.726522
8131,4,21.866957
8132,4,21.664062
8133,4,21.758099
8134,4,21.931814
8135,4,21.6072
8136,4,21.794907
8137,4,21.742876
8138,4,21.781893
8139,4,21.815432
8140,4,21.777212
8141,4,21.889147
8142,4,21.757898
8143,4,21.659056
8144,4,21.783274
8145,4,21.697475
8146,4,21.739637
8147,4,21.688135
8148,4,21.806814
8149,4,21.675903
8150,4,21.78269
8151,4,21.607496
8152,4,21.654587
8153,4,21.834791
8154,4,21.705606
8155,4,21.698076
8156,4,21.663038
8157,4,21.659552
8158,4,21.702452
8159,4,21.7153
8160,4,22.108501
8161,4,21.028757
8162,4,21.876839
8163,4,21.978441
8164,4,21.594683
8165,4,21.15077
8166,4,22.104963
8167,4,21.895613
8168,4,21.132818
8169,4,21.394312
8170,4,22.241045
8171,4,21.19559
8172,4,21.35245
8173,4,22.090235
8174,4,21.381102
8175,4,21.695477
8176,4,21.865526
8177,4,21.103052
8178,4,21.897547
8179,4,21.531384
8180,4,21.735754
8181,4,21.749321
8182,4,21.073442
8183,4,21.833551
8184,4,21.97339
8185,4,21.543724
8186,4,21.753147
8187,4,21.875978
8188,4,21.724535
8189,4,21.763098
8190,4,21.778824
8191,4,21.71696
8192,4,21.78098
8193,4,21.806612
8194,4,21.752497
8195,4,21.8168
8196,4,21.784397
8197,4,21.651846
8198,4,21.809206
8199,4,21.745268
8200,4,22.011034
8201,4,21.41097
8202,4,21.714445
8203,4,21.772295
8204,4,21.862764
8205,4,21.682554
8206,4,21.786709
8207,4,21.75761
8208,4,21.68991
8209,4,21.841787
8210,4,21.611704
8211,4,21.83436
8212,4,21.804771
8213,4,21.633768
8214,4,21.781202
8215,4,21.696787
8216,4,21.775171
8217,4,21.73947
8218,4,21.640959
8219,4,21.719385
8220,4,21.648848
8221,4,21.783373
8222,4,21.843685
8223,4,21.151627
8224,4,21.848093
8225,4,21.955385
8226,4,21.817362
8227,4,21.045214
8228,4,21.73387
8229,4,22.119322
8230,4,21.479832
8231,4,21.321554
8232,4,21.68581
8233,4,21.706593
8234,4,21.692692
8235,4,21.326197
8236,4,21.986347
8237,4,21.495846
8238,4,21.043066
8239,4,22.133757
8240,4,21.671766
8241,4,21.019915
8242,4,21.811625
8243,4,21.975979
8244,4,21.404192
8245,4,21.784008
8246,4,21.705729
8247,4,21.686953
8248,4,21.75873
8249,4,21.762487
8250,4,21.744219
8251,4,21.738663
8252,4,21.791979
8253,4,21.660564
8254,4,21.822763
8255,4,21.78074
8256,4,21.755198
8257,4,21.725134
8258,4,21.780872
8259,4,21.701958
8260,4,21.83278
8261,4,21.84881
8262,4,21.665583
8263,4,21.8229
8264,4,21.842136
8265,4,21.705082
8266,4,21.707636
8267,4,21.817133
8268,4,21.83157
8269,4,21.808968
8270,4,21.769123
8271,4,21.673616
8272,4,21.659695
8273,4,21.85021
8274,4,21.808071
8275,4,21.712654
8276,4,21.661581
8277,4,21.705233
8278,4,21.75424
8279,4,21.890753
8280,4,21.632515
8281,4,21.709452
8282,4,21.768126
8283,4,21.837276
8284,4,21.741539
8285,4,22.08988
8286,4,21.008213
8287,4,21.687954
8288,4,22.003527
8289,4,20.93948
8290,4,21.980955
8291,4,22.087122
8292,4,21.200258
8293,4,21.634592
8294,4,21.845865
8295,4,21.224077
8296,4,21.28216
8297,4,21.848593
8298,4,21.816214
8299,4,21.494074
8300,4,21.561703
8301,4,21.8841
8302,4,21.700502
8303,4,21.267555
8304,4,21.915758
8305,4,21.752802
8306,4,21.072014
8307,4,21.81412
8308,4,21.88364
8309,4,21.494162
8310,4,21.807825
8311,4,21.817688
8312,4,21.562475
8313,4,21.795467
8314,4,21.821764
8315,4,21.721704
8316,4,21.76682
8317,4,21.761053
8318,4,21.7558
8319,4,21.746151
8320,4,21.804703
8321,4,21.755968
8322,4,21.77061
8323,4,21.658052
8324,4,21.845673
8325,4,21.599165
8326,4,21.793806
8327,4,21.907682
8328,4,21.462147
8329,4,21.744747
8330,4,21.861042
8331,4,21.647362
8332,4,21.773125
8333,4,21.754068
8334,4,21.710598
8335,4,21.76352
8336,4,21.856066
8337,4,21.706587
8338,4,21.836538
8339,4,21.751818
8340,4,21.649746
8341,4,21.864016
8342,4,21.76005
8343,4,21.871412
8344,4,21.532934
8345,4,21.85989
8346,4,21.819992
8347,4,21.7385
8348,4,21.705128
8349,4,21.79571
8350,4,21.943373
8351,4,21.502796
8352,4,21.64023
8353,4,21.945118
8354,4,21.382082
8355,4,21.746305
8356,4,22.105852
8357,4,21.312654
8358,4,21.57768
8359,4,21.692503
8360,4,21.463469
8361,4,21.960936
8362,4,21.617613
8363,4,21.378435
8364,4,21.886902
8365,4,21.908163
8366,4,21.849234
8367,4,20.890097
8368,4,22.092472
8369,4,21.860418
8370,4,21.144558
8371,4,21.782167
8372,4,22.007242
8373,4,21.576775
8374,4,21.761553
8375,4,21.822325
8376,4,21.702719
8377,4,21.697256
8378,4,21.767412
8379,4,21.802347
8380,4,21.741247
8381,4,21.767027
8382,4,21.79793
8383,4,21.75712
8384,4,21.734188
8385,4,21.738583
8386,4,21.7951
8387,4,21.677946
8388,4,22.039156
8389,4,21.351528
8390,4,21.736399
8391,4,21.926489
8392,4,21.707006
8393,4,21.705938
8394,4,21.845438
8395,4,21.747969
8396,4,21.791676
8397,4,21.790476
8398,4,21.839441
8399,4,21.67577
8400,4,21.864
8401,4,21.633986
8402,4,21.856325
8403,4,21.82038
8404,4,21.795164
8405,4,21.724932
8406,4,21.693993
8407,4,21.909111
8408,4,21.82551
8409,4,21.763376
8410,4,21.629812
8411,4,21.970673
8412,4,21.97035
8413,4,21.751913
8414,4,21.014927
8415,4,21.892344
8416,4,22.069433
8417,4,20.952993
8418,4,21.81135
8419,4,22.334276
8420,4,21.275438
8421,4,21.717274
8422,4,21.970102
8423,4,21.881033
8424,4,21.290142
8425,4,22.077114
8426,4,21.719591
8427,4,21.02519
8428,4,21.939863
8429,4,22.024214
8430,4,21.376846
8431,4,21.254951
8432,4,21.987501
8433,4,22.039883
8434,4,21.232792
8435,4,21.271284
8436,4,22.00633
8437,4,21.828085
8438,4,21.520985
8439,4,21.914331
8440,4,21.762695
8441,4,21.812113
8442,4,21.73095
8443,4,21.873526
8444,4,21.6821
8445,4,21.916151
8446,4,21.654978
8447,4,21.83493
8448,4,21.70742
8449,4,21.81752
8450,4,21.772026
8451,4,21.757483
8452,4,21.733885
8453,4,21.824356
8454,4,21.750036
8455,4,21.686523
8456,4,21.798786
8457,4,21.77136
8458,4,21.694782
8459,4,21.895315
8460,4,21.696402
8461,4,21.656038
8462,4,21.888483
8463,4,21.551252
8464,4,21.73781
8465,4,21.714127
8466,4,21.637468
8467,4,21.79611
8468,4,21.68861
8469,4,21.762587
8470,4,21.597738
8471,4,21.778898
8472,4,21.670439
8473,4,21.791197
8474,4,21.681341
8475,4,22.024448
8476,4,21.026436
8477,4,21.823942
8478,4,22.197887
8479,4,21.50352
8480,4,21.051296
8481,4,21.971869
8482,4,22.109442
8483,4,21.217579
8484,4,21.437223
8485,4,22.03761
8486,4,21.46619
8487,4,21.15716
8488,4,21.855494
8489,4,21.64038
8490,4,21.68558
8491,4,21.327597
8492,4,21.916758
8493,4,21.469593
8494,4,21.559914
8495,4,21.549406
8496,4,22.08405
8497,4,21.362795
8498,4,21.358274
8499,4,21.90743
8500,4,21.807878
8501,4,21.548788
8502,4,21.890821
8503,4,21.80559
8504,4,21.599237
8505,4,21.88688
8506,4,21.745178
8507,4,21.868235
8508,4,21.742128
8509,4,21.810007
8510,4,21.69309
8511,4,21.844757
8512,4,21.898024
8513,4,21.589497
8514,4,21.858065
8515,4,21.827322
8516,4,21.763903
8517,4,21.751568
8518,4,21.889679
8519,4,21.828157
8520,4,21.52105
8521,4,21.902767
8522,4,21.88058
8523,4,21.725649
8524,4,21.80308
8525,4,21.891401
8526,4,21.730688
8527,4,21.669003
8528,4,21.869905
8529,4,21.660044
8530,4,21.812502
8531,4,21.761423
8532,4,21.667566
8533,4,21.748251
8534,4,21.755692
8535,4,21.739584
8536,4,21.624468
8537,4,21.72073
8538,4,21.908222
8539,4,21.301756
8540,4,21.866735
8541,4,22.078257
8542,4,20.987099
8543,4,21.921167
8544,4,22.056513
8545,4,21.468279
8546,4,21.370192
8547,4,22.336655
8548,4,21.179667
8549,4,21.328804
8550,4,22.015932
8551,4,21.938597
8552,4,21.616047
8553,4,21.222292
8554,4,21.98548
8555,4,21.845491
8556,4,21.466969
8557,4,21.467857
8558,4,22.113264
8559,4,21.741522
8560,4,21.460453
8561,4,21.076925
8562,4,22.036734
8563,4,21.633764
8564,4,21.732992
8565,4,21.85866
8566,4,21.718588
8567,4,21.692493
8568,4,21.733839
8569,4,21.757032
8570,4,21.753036
8571,4,21.845205
8572,4,21.828592
8573,4,21.685118
8574,4,21.713724
8575,4,21.834215
8576,4,21.729877
8577,4,21.873667
8578,4,21.665182
8579,4,21.892094
8580,4,21.608923
8581,4,21.86318
8582,4,21.763641
8583,4,21.886995
8584,4,21.539045
8585,4,21.853292
8586,4,21.830912
8587,4,21.702835
8588,4,21.700592
8589,4,21.725073
8590,4,21.861942
8591,4,21.661867
8592,4,21.780767
8593,4,21.739944
8594,4,21.929533
8595,4,21.675335
8596,4,21.70323
8597,4,21.708864
8598,4,21.875204
8599,4,21.833044
8600,4,21.593723
8601,4,21.735094
8602,4,21.875443
8603,4,22.025671
8604,4,21.386923
8605,4,21.220465
8606,4,22.088686
8607,4,21.81637
8608,4,21.00474
8609,4,21.7178
8610,4,22.18139
8611,4,21.249414
8612,4,21.193634
8613,4,21.874643
8614,4,21.629915
8615,4,21.651209
8616,4,21.01181
8617,4,22.105902
8618,4,21.868223
